Timestamp,Cliente,Ambiente,Versión actual,Versión comparada,Sección,P95 (ms) de la versión actual,P95 (ms) de la versión comparada,Porcentaje de mejora/empeora
2026-07-28T14:08:24-03:00,CFI,Production,V1.12.5,V1.12.4,Agenda,9535.45,10347.3,7.85
2026-07-28T14:08:24-03:00,CFI,Production,V1.12.5,V1.12.4,Home,21765.6,13158.5,-65.41
2026-07-28T14:08:24-03:00,CFI,Production,V1.12.5,V1.12.4,Mis depositarios,2692.15,2361.75,-13.99
2026-07-28T14:08:24-03:00,CFI,Production,V1.12.5,V1.12.4,Mis operaciones,61923.15,26940.75,-129.85
2026-07-28T14:08:24-03:00,CFI,Production,V1.12.5,V1.12.4,Mis portfolios,17437.1,8550.65,-103.93
2026-07-28T14:08:24-03:00,CFI,Production,V1.12.5,V1.12.4,Rendimiento,5377.05,5379.25,0.04
