Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-07-28T14:08:24-03:00,CFI,Production,Agenda,V1.12.5,9535.45
2026-07-28T14:08:24-03:00,CFI,Production,Home,V1.12.5,21765.6
2026-07-28T14:08:24-03:00,CFI,Production,Mis depositarios,V1.12.5,2692.15
2026-07-28T14:08:24-03:00,CFI,Production,Mis operaciones,V1.12.5,61923.15
2026-07-28T14:08:24-03:00,CFI,Production,Mis portfolios,V1.12.5,17437.1
2026-07-28T14:08:24-03:00,CFI,Production,Rendimiento,V1.12.5,5377.05
