Timestamp,Cliente,Ambiente,Sección,Descripción,Versión,P95 (ms) actual,Cantidad de muestras
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último año con método MWR,V1.10.5,1794.9,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último año con método TWR,V1.10.5,1955.6,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último mes con método MWR,V1.10.5,657.8,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último mes con método TWR,V1.10.5,763.0,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,V1.10.5,868.8,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,V1.10.5,1248.6,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 6 meses con método MWR,V1.10.5,1329.2,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 6 meses con método TWR,V1.10.5,1312.5,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,V1.10.5,2822.3,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,V1.10.5,3447.1,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,V1.10.5,1754.5,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,V1.10.5,1805.3,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,V1.10.5,670.3,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,V1.10.5,621.9,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Última semana con método MWR,V1.10.5,574.4,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Última semana con método TWR,V1.10.5,596.0,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último año con método MWR,V1.10.5,1767.8,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último año con método TWR,V1.10.5,1873.5,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último mes con método MWR,V1.10.5,637.6,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último mes con método TWR,V1.10.5,672.6,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,V1.10.5,865.9,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,V1.10.5,1315.4,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Últimos 6 meses con método MWR,V1.10.5,1393.2,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Últimos 6 meses con método TWR,V1.10.5,1241.0,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Primer ingreso al portfolio CFI,V1.10.5,75388.5,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Primer ingreso al portfolio FFI,V1.10.5,38910.0,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Primer ingreso al portfolio FPC,V1.10.5,4044.3,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Primer ingreso al portfolio Fideicomiso CFI,V1.10.5,16887.4,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Primer ingreso al portfolio Fondo de Obra Social,V1.10.5,5177.7,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Segundo ingreso al portfolio CFI,V1.10.5,1597.3,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Segundo ingreso al portfolio FFI,V1.10.5,1898.8,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Segundo ingreso al portfolio FPC,V1.10.5,1479.1,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Segundo ingreso al portfolio Fideicomiso CFI,V1.10.5,1996.7,3
2025-11-13T08:44:17-03:00,CFI,Production,Rendimiento,Segundo ingreso al portfolio Fondo de Obra Social,V1.10.5,1739.6,3
