Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-01-05T08:36:11-03:00,CFI,Production,Agenda,V1.10.5,81287.05
2026-01-05T08:36:11-03:00,CFI,Production,Home,V1.10.5,9940.0
2026-01-05T08:36:11-03:00,CFI,Production,Mi dinero,V1.10.5,144489.9
2026-01-05T08:36:11-03:00,CFI,Production,Mis operaciones,V1.10.5,15080.8
2026-01-05T08:36:11-03:00,CFI,Production,Mis portfolios,V1.10.5,7321.8
2026-01-05T08:36:11-03:00,CFI,Production,Rendimiento,V1.10.5,4810.15
