Timestamp,Cliente,Ambiente,Versión actual,Versión comparada,Sección,P95 (ms) de la versión actual,P95 (ms) de la versión comparada,Porcentaje de mejora/empeora
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,10101.0,29810.6,66.12
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Home,22073.25,12360.8,-78.57
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Mi dinero,85764.75,99584.0,13.88
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Mis operaciones,48095.5,41812.0,-15.03
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Mis portfolios,11987.35,9587.0,-25.04
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Rendimiento,2977.9,3042.2,2.11
