Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-01-20T12:20:30-03:00,Avalian,Production,Agenda,V1.11.7,10101.0
2026-01-20T12:20:30-03:00,Avalian,Production,Home,V1.11.7,22073.25
2026-01-20T12:20:30-03:00,Avalian,Production,Mi dinero,V1.11.7,85764.75
2026-01-20T12:20:30-03:00,Avalian,Production,Mis operaciones,V1.11.7,48095.5
2026-01-20T12:20:30-03:00,Avalian,Production,Mis portfolios,V1.11.7,11987.35
2026-01-20T12:20:30-03:00,Avalian,Production,Rendimiento,V1.11.7,2977.9
