Timestamp,Cliente,Ambiente,Versión actual,Versión comparada,Sección,Descripción,P95 (ms) de la versión actual,P95 (ms) de la versión comparada,Porcentaje de mejora/empeora
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,Primer ingreso al menú Agenda,3719.2,3789.55,1.86
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,Primer ingreso: Filtro de todos los estados y conceptos con fecha actual,72157.9,37757.2,-91.11
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cancelación anticipada",703.05,701.1,-0.28
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cobro de cupón",4223.8,29907.5,85.88
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cobro de dividendo",632.2,665.9,5.06
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Vencimiento",2353.1,2005.55,-17.33
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Venta",544.85,692.95,21.37
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,Segundo ingreso al menú Agenda,1940.1,3681.15,47.3
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,Segundo ingreso: Filtro de todos los estados y conceptos con fecha actual,5784.05,30352.3,80.94
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cancelación anticipada",629.85,676.6,6.91
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cobro de cupón",4385.25,31626.15,86.13
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cobro de dividendo",581.2,635.9,8.6
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Vencimiento",2431.4,1993.35,-21.98
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Venta",547.9,585.4,6.41
2026-01-20T12:20:30-03:00,Avalian,Production,V1.11.7,V1.10.7,Home,Ingreso a MPC,5614.65,6042.2,7.08
