Timestamp,Ambiente,Cliente,Versión,Sección,Descripción,Usuarios concurrentes,Corridas,Muestras,P95 (ms),P50 (ms),Stdev (ms),Delta vs 1 usuario (%),Baseline 1 usuario (versión)
2026-08-30T21:39:58-03:00,Production,CFI,V1.14.0,Login,Ingreso al admin de MPC y setup de portfolios,1,1,1,16345.0,16345.0,0.0,,
2026-08-30T21:39:58-03:00,Production,CFI,V1.14.0,Login,Ingreso al admin de MPC y setup de portfolios,2,12,24,19554.25,17438.0,1389.86,,
2026-08-30T21:39:58-03:00,Production,CFI,V1.14.0,Login,Ingreso al admin de MPC y setup de portfolios,4,16,63,24330.3,17958.0,3659.68,,
