Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual,P50 (ms) actual,Stdev (ms) actual,N muestras,P95 (ms) histórico,Porcentaje de mejora/empeora
2026-08-10T14:30:32-03:00,CFI,Production,Agenda,V1.13.4,55836.85,1042.5,17780.56,4,9796.0,-470.0
2026-08-10T14:30:32-03:00,CFI,Production,Home,V1.13.4,24757.75,16425.5,5282.05,4,20322.8,-21.82
2026-08-10T14:30:32-03:00,CFI,Production,Mis depositarios,V1.13.4,3012.35,1629.5,734.86,4,2590.85,-16.27
2026-08-10T14:30:32-03:00,CFI,Production,Mis operaciones,V1.13.4,127451.75,5812.0,41822.8,4,44366.4,-187.27
2026-08-10T14:30:32-03:00,CFI,Production,Mis portfolios,V1.13.4,18993.25,10702.5,4714.42,4,15365.5,-23.61
2026-08-10T14:30:32-03:00,CFI,Production,Rendimiento,V1.13.4,5950.15,961.5,2230.15,4,5269.45,-12.92
