Timestamp,Cliente,Ambiente,Versión,Sección,Descripción base,P95 (ms) acumulado base,Descripción comparada,P95 (ms) acumulado comparada,Porcentaje de mejora/empeora
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,Primer ingreso al menú Agenda,4599.25,Segundo ingreso al menú Agenda,18508.45,-302.42
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Cobrado",1510.5,"Segundo ingreso: Tipo de instrumento Bonos, estado: Cobrado",1488.9,1.43
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 1 mes hacia atras",3199.3,"Segundo ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 1 mes hacia atras",2772.55,13.34
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 3 meses hacia atras",2979.7,"Segundo ingreso: Tipo de instrumento Bonos, estado: Cobrado, fecha: 3 meses hacia atras",2947.85,1.07
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",82439.4,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",83412.95,-1.18
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 3 meses hacia atras",78515.6,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 3 meses hacia atras",66008.8,15.93
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada",984.1,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada",963.75,2.07
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1059.5,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1009.45,4.72
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1040.5,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1030.5,0.96
2026-08-10T14:30:32-03:00,CFI,Production,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento",885.45,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Vencimiento",1038.2,-17.25
