Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-08-10T14:30:32-03:00,CFI,Production,Agenda,V1.13.4,55836.85
2026-08-10T14:30:32-03:00,CFI,Production,Home,V1.13.4,24757.75
2026-08-10T14:30:32-03:00,CFI,Production,Mis depositarios,V1.13.4,3012.35
2026-08-10T14:30:32-03:00,CFI,Production,Mis operaciones,V1.13.4,127451.75
2026-08-10T14:30:32-03:00,CFI,Production,Mis portfolios,V1.13.4,18993.25
2026-08-10T14:30:32-03:00,CFI,Production,Rendimiento,V1.13.4,5950.15
