Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-06-12T14:26:28-03:00,CFI,Production,Agenda,V1.12.4,10347.3
2026-06-12T14:26:28-03:00,CFI,Production,Home,V1.12.4,13158.5
2026-06-12T14:26:28-03:00,CFI,Production,Mi dinero,V1.12.4,353110.9
2026-06-12T14:26:28-03:00,CFI,Production,Mis depositarios,V1.12.4,2361.75
2026-06-12T14:26:28-03:00,CFI,Production,Mis operaciones,V1.12.4,26940.75
2026-06-12T14:26:28-03:00,CFI,Production,Mis portfolios,V1.12.4,8550.65
2026-06-12T14:26:28-03:00,CFI,Production,Rendimiento,V1.12.4,5379.25
