Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual,P95 (ms) histórico,Porcentaje de mejora/empeora
2026-06-12T14:26:28-03:00,CFI,Production,Agenda,V1.12.4,10347.3,63179.4,83.62
2026-06-12T14:26:28-03:00,CFI,Production,Home,V1.12.4,13158.5,23700.3,44.48
2026-06-12T14:26:28-03:00,CFI,Production,Mi dinero,V1.12.4,353110.9,166704.0,-111.82
2026-06-12T14:26:28-03:00,CFI,Production,Mis depositarios,V1.12.4,2361.75,1914.8,-23.34
2026-06-12T14:26:28-03:00,CFI,Production,Mis operaciones,V1.12.4,26940.75,9390.0,-186.91
2026-06-12T14:26:28-03:00,CFI,Production,Mis portfolios,V1.12.4,8550.65,7645.0,-11.85
2026-06-12T14:26:28-03:00,CFI,Production,Rendimiento,V1.12.4,5379.25,4817.75,-11.65
