Timestamp,Cliente,Ambiente,Sección,Descripción,Versión,P95 (ms) actual,P95 (ms) histórico,Porcentaje de mejora/empeora
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,Primer ingreso al menú Agenda,V1.11.7,3926.6,3794.05,-3.49
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,Primer ingreso: Filtro de todos los estados y conceptos con fecha actual,V1.11.7,134873.0,98939.35,-36.32
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cancelación anticipada",V1.11.7,555.4,663.3,16.27
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cobro de cupón",V1.11.7,9966.4,37344.15,73.31
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cobro de dividendo",V1.11.7,733.4,710.15,-3.27
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Vencimiento",V1.11.7,51960.8,54407.6,4.5
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Venta",V1.11.7,730.4,691.0,-5.7
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,Segundo ingreso al menú Agenda,V1.11.7,3817.2,3694.75,-3.31
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,Segundo ingreso: Filtro de todos los estados y conceptos con fecha actual,V1.11.7,56230.6,85348.9,34.12
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cancelación anticipada",V1.11.7,578.8,674.3,14.16
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cobro de cupón",V1.11.7,9951.8,36126.6,72.45
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cobro de dividendo",V1.11.7,721.0,717.55,-0.48
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Vencimiento",V1.11.7,52552.6,54015.95,2.71
2026-02-17T13:40:06-03:00,CFI,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Venta",V1.11.7,687.4,665.95,-3.22
2026-02-17T13:40:06-03:00,CFI,Production,Home,Ingreso a MPC,V1.11.7,5453.6,5945.2,8.27
2026-02-17T13:40:06-03:00,CFI,Production,Home,Primer ingreso al menú Home,V1.11.7,39192.8,9834.9,-298.51
2026-02-17T13:40:06-03:00,CFI,Production,Home,Primer ingreso al portfolio CFI desde el Home,V1.11.7,27513.6,10383.4,-164.98
2026-02-17T13:40:06-03:00,CFI,Production,Home,Primer ingreso al portfolio FFI desde el Home,V1.11.7,13573.6,9926.95,-36.73
2026-02-17T13:40:06-03:00,CFI,Production,Home,Primer ingreso al portfolio FPC desde el Home,V1.11.7,10077.2,9512.3,-5.94
2026-02-17T13:40:06-03:00,CFI,Production,Home,Primer ingreso al portfolio Fideicomiso CFI desde el Home,V1.11.7,15903.6,10050.45,-58.24
2026-02-17T13:40:06-03:00,CFI,Production,Home,Primer ingreso al portfolio Fondo de Obra Social desde el Home,V1.11.7,46873.8,9723.3,-382.08
2026-02-17T13:40:06-03:00,CFI,Production,Home,Segundo ingreso al menú Home,V1.11.7,28226.2,6898.9,-309.14
2026-02-17T13:40:06-03:00,CFI,Production,Home,Segundo ingreso al portfolio CFI desde el Home,V1.11.7,29810.8,10334.55,-188.46
2026-02-17T13:40:06-03:00,CFI,Production,Home,Segundo ingreso al portfolio FFI desde el Home,V1.11.7,29278.2,9869.85,-196.64
2026-02-17T13:40:06-03:00,CFI,Production,Home,Segundo ingreso al portfolio FPC desde el Home,V1.11.7,23615.8,8776.65,-169.08
2026-02-17T13:40:06-03:00,CFI,Production,Home,Segundo ingreso al portfolio Fideicomiso CFI desde el Home,V1.11.7,18398.0,10259.65,-79.32
2026-02-17T13:40:06-03:00,CFI,Production,Home,Segundo ingreso al portfolio Fondo de Obra Social desde el Home,V1.11.7,12446.8,9355.55,-33.04
2026-02-17T13:40:06-03:00,CFI,Production,Login,Ingreso al admin de MPC y setup de portfolios,V1.11.7,19670.4,12778.1,-53.94
2026-02-17T13:40:06-03:00,CFI,Production,Mi dinero,Primer ingreso al menú Mi dinero,V1.11.7,159084.6,145820.1,-9.1
2026-02-17T13:40:06-03:00,CFI,Production,Mi dinero,Segundo ingreso al menú Mi dinero,V1.11.7,99517.2,135659.8,26.64
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Primer ingreso al depositario CFI,V1.11.7,5128.4,14838.55,65.44
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Primer ingreso al menú Mis operaciones,V1.11.7,4063.6,4399.85,7.64
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Primer ingreso: Depositario CFI filtro de 1 mes de operaciones,V1.11.7,1128.0,2434.85,53.67
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Primer ingreso: Depositario CFI filtro de 3 meses de operaciones,V1.11.7,5270.2,16392.25,67.85
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Primer ingreso: Filtro de 1 mes de operaciones,V1.11.7,1989.4,2894.0,31.26
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,V1.11.7,13940.8,19590.1,28.84
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Segundo ingreso al depositario CFI,V1.11.7,5265.6,13884.65,62.08
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Segundo ingreso al menú Mis operaciones,V1.11.7,3730.2,3913.2,4.68
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Segundo ingreso: Depositario CFI filtro de 1 mes de operaciones,V1.11.7,1222.2,2385.3,48.76
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Segundo ingreso: Depositario CFI filtro de 3 meses de operaciones,V1.11.7,5476.6,16713.7,67.23
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Segundo ingreso: Filtro de 1 mes de operaciones,V1.11.7,1853.2,3051.6,39.27
2026-02-17T13:40:06-03:00,CFI,Production,Mis operaciones,Segundo ingreso: Filtro de 3 meses de operaciones,V1.11.7,13810.2,19011.6,27.36
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Primer ingreso al menú Mis portfolios,V1.11.7,5368.4,6888.75,22.07
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Primer ingreso al portfolio CFI desde Mis portfolios,V1.11.7,6439.8,7619.5,15.48
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Primer ingreso al portfolio FFI desde Mis portfolios,V1.11.7,6190.2,7156.7,13.5
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Primer ingreso al portfolio FPC desde Mis portfolios,V1.11.7,5267.4,6400.45,17.7
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Primer ingreso al portfolio Fideicomiso CFI desde Mis portfolios,V1.11.7,7137.2,7065.85,-1.01
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Primer ingreso al portfolio Fondo de Obra Social desde Mis portfolios,V1.11.7,13716.0,6401.15,-114.27
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Segundo ingreso al menú Mis portfolios,V1.11.7,2952.0,3770.35,21.7
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Segundo ingreso al portfolio CFI desde Mis portfolios,V1.11.7,30184.2,7479.55,-303.56
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Segundo ingreso al portfolio FFI desde Mis portfolios,V1.11.7,8519.4,7487.1,-13.79
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Segundo ingreso al portfolio FPC desde Mis portfolios,V1.11.7,9141.2,6884.3,-32.78
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Segundo ingreso al portfolio Fideicomiso CFI desde Mis portfolios,V1.11.7,6401.8,6866.9,6.77
2026-02-17T13:40:06-03:00,CFI,Production,Mis portfolios,Segundo ingreso al portfolio Fondo de Obra Social desde Mis portfolios,V1.11.7,10441.0,6628.05,-57.53
