Timestamp,Ambiente,Cliente,Versión,Sección,Descripción,Usuarios concurrentes,Corridas,Muestras,P95 (ms),P50 (ms),Stdev (ms),Delta vs 1 usuario (%)
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,Agenda,Ingreso a MPC,8,1,6,179740.75,15865.0,81447.83,
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,Agenda,Primer ingreso al menú Agenda,1,4,4,4620.2,3783.5,649.77,
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,Agenda,Primer ingreso al menú Agenda,8,1,3,297687.5,42218.0,140762.51,-6343.17
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente",1,4,4,57438.65,50298.5,4451.64,
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente",8,1,2,145087.4,129404.0,17426.0,-152.6
