Timestamp,Cliente,Ambiente,Versión,Sección,Descripción base,P95 (ms) acumulado base,Descripción comparada,P95 (ms) acumulado comparada,Porcentaje de mejora/empeora
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Total método MWR,6327.65,Segunda recorrida de cartas de rendimiento portfolio Total método MWR,6539.3,-3.34
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Total método TWR,6695.55,Segunda recorrida de cartas de rendimiento portfolio Total método TWR,6692.55,0.04
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FFI método MWR,4059.0,Segunda recorrida de cartas de rendimiento portfolio FFI método MWR,4172.4,-2.79
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio CFI método MWR,4447.0,Segunda recorrida de cartas de rendimiento portfolio CFI método MWR,4861.3,-9.32
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FPC método MWR,4044.4,Segunda recorrida de cartas de rendimiento portfolio FPC método MWR,3997.0,1.17
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Obra Social método MWR,3191.8,Segunda recorrida de cartas de rendimiento portfolio Fondo de Obra Social método MWR,3285.6,-2.94
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fideicomiso CFI método MWR,4194.0,Segunda recorrida de cartas de rendimiento portfolio Fideicomiso CFI método MWR,3838.4,8.48
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método MWR,3719.6,Segunda recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método MWR,4052.1,-8.94
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FFI método TWR,4645.0,Segunda recorrida de cartas de rendimiento portfolio FFI método TWR,4240.55,8.71
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio CFI método TWR,4766.7,Segunda recorrida de cartas de rendimiento portfolio CFI método TWR,4541.2,4.73
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FPC método TWR,3913.0,Segunda recorrida de cartas de rendimiento portfolio FPC método TWR,4265.2,-9.0
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Obra Social método TWR,3423.45,Segunda recorrida de cartas de rendimiento portfolio Fondo de Obra Social método TWR,3227.3,5.73
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fideicomiso CFI método TWR,4076.5,Segunda recorrida de cartas de rendimiento portfolio Fideicomiso CFI método TWR,3727.9,8.55
2026-05-05T13:56:56-03:00,CFI,Production,V1.12.3,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método TWR,3169.2,Segunda recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método TWR,3856.4,-21.68
