Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-05-05T13:56:56-03:00,CFI,Production,Agenda,V1.12.3,9110.1
2026-05-05T13:56:56-03:00,CFI,Production,Home,V1.12.3,13199.5
2026-05-05T13:56:56-03:00,CFI,Production,Mi dinero,V1.12.3,153065.1
2026-05-05T13:56:56-03:00,CFI,Production,Mis depositarios,V1.12.3,1829.25
2026-05-05T13:56:56-03:00,CFI,Production,Mis operaciones,V1.12.3,14724.15
2026-05-05T13:56:56-03:00,CFI,Production,Mis portfolios,V1.12.3,7825.2
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,V1.12.3,4587.2
