Timestamp,Cliente,Ambiente,Versión actual,Versión comparada,Sección,P95 (ms) de la versión actual,P95 (ms) de la versión comparada,Porcentaje de mejora/empeora
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,V1.13.4,Agenda,38638.25,55836.85,30.8
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,V1.13.4,Home,28402.25,24757.75,-14.72
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,V1.13.4,Mis depositarios,3090.4,3012.35,-2.59
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,V1.13.4,Mis operaciones,6341.85,127451.75,95.02
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,V1.13.4,Mis portfolios,22365.6,18993.25,-17.76
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,V1.13.4,Rendimiento,6138.7,5950.15,-3.17
