Timestamp,Cliente,Ambiente,Versión,Sección,Descripción base,P95 (ms) acumulado base,Descripción comparada,P95 (ms) acumulado comparada,Porcentaje de mejora/empeora
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta",1186.4,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta",1217.6,-2.63
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1187.9,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1214.2,-2.21
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1246.9,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1807.6,-44.97
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a descuento, estado: Pendiente, fecha: 1 mes hacia atras",1616.7,"Segundo ingreso: Tipo de instrumento Operaciones a descuento, estado: Pendiente, fecha: 1 mes hacia atras",1600.8,0.98
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada",1415.7,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada",1677.5,-18.49
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1279.2,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 1 mes hacia atras",1432.7,-12.0
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1254.5,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Cancelación anticipada, fecha: 3 meses hacia atras",1201.1,4.26
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento",4695.2,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento",2771.0,40.98
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 1 mes hacia atras",1668.7,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 1 mes hacia atras",2016.9,-20.87
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 3 meses hacia atras",3404.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Vencimiento, fecha: 3 meses hacia atras",3848.0,-13.04
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta",1087.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta",1041.4,4.2
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1224.0,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 1 mes hacia atras",1260.9,-3.01
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1270.6,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Cobrado, Concepto: Venta, fecha: 3 meses hacia atras",1306.5,-2.83
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Agenda,"Primer ingreso: Tipo de instrumento Operaciones a plazo, estado: Pendiente, fecha: 1 mes hacia atras",6540.8,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Pendiente, fecha: 1 mes hacia atras",6281.4,3.97
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al menú Home,17673.5,Segundo ingreso al menú Home,16610.5,6.01
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al portfolio CFI FFI Agregado desde el Home,27707.6,Segundo ingreso al portfolio CFI FFI Agregado desde el Home,26391.35,4.75
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al portfolio CFI desde el Home,23183.5,Segundo ingreso al portfolio CFI desde el Home,23184.5,-0.0
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al portfolio Consolidado CFI desde el Home,32469.25,Segundo ingreso al portfolio Consolidado CFI desde el Home,31190.25,3.94
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al portfolio FFI desde el Home,22448.25,Segundo ingreso al portfolio FFI desde el Home,22798.25,-1.56
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al portfolio FPC desde el Home,17468.25,Segundo ingreso al portfolio FPC desde el Home,19096.0,-9.32
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al portfolio Fondo de Garantia CFI desde el Home,25008.5,Segundo ingreso al portfolio Fondo de Garantia CFI desde el Home,23361.5,6.59
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Home,Primer ingreso al portfolio Fondo de Obra Social desde el Home,19027.75,Segundo ingreso al portfolio Fondo de Obra Social desde el Home,19695.75,-3.51
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis operaciones,Primer ingreso al depositario CFI,2549.8,Segundo ingreso al depositario CFI,2354.1,7.68
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis operaciones,Primer ingreso al menú Mis operaciones,6603.0,Segundo ingreso al menú Mis operaciones,5946.5,9.94
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis operaciones,Primer ingreso: Depositario CFI filtro de 1 mes de operaciones,2621.5,Segundo ingreso: Depositario CFI filtro de 1 mes de operaciones,2707.3,-3.27
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis operaciones,Primer ingreso: Filtro de 1 mes de operaciones,7319.5,Segundo ingreso: Filtro de 1 mes de operaciones,6440.0,12.02
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis operaciones,Primer uso de filtros de operaciones,7319.5,Segundo uso de filtros de operaciones,6440.0,12.02
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis operaciones,Primer uso de filtros de operaciones por depositario,2621.5,Segundo uso de filtros de operaciones por depositario,2707.3,-3.27
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al menú Mis portfolios,62929.2,Segundo ingreso al menú Mis portfolios,8137.1,87.07
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al portfolio CFI FFI Agregado desde Mis portfolios,18800.45,Segundo ingreso al portfolio CFI FFI Agregado desde Mis portfolios,19174.4,-1.99
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al portfolio CFI desde Mis portfolios,16147.4,Segundo ingreso al portfolio CFI desde Mis portfolios,15978.8,1.04
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al portfolio Consolidado CFI desde Mis portfolios,26608.7,Segundo ingreso al portfolio Consolidado CFI desde Mis portfolios,24165.2,9.18
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al portfolio FFI desde Mis portfolios,16853.9,Segundo ingreso al portfolio FFI desde Mis portfolios,16237.4,3.66
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al portfolio FPC desde Mis portfolios,12378.8,Segundo ingreso al portfolio FPC desde Mis portfolios,12880.2,-4.05
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al portfolio Fondo de Garantia CFI desde Mis portfolios,15854.9,Segundo ingreso al portfolio Fondo de Garantia CFI desde Mis portfolios,15581.6,1.72
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Mis portfolios,Primer ingreso al portfolio Fondo de Obra Social desde Mis portfolios,13289.6,Segundo ingreso al portfolio Fondo de Obra Social desde Mis portfolios,11328.8,14.75
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio CFI,7654.0,Segundo ingreso al portfolio CFI,1814.7,76.29
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio FFI,6111.2,Segundo ingreso al portfolio FFI,1679.3,72.52
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio FPC,3568.9,Segundo ingreso al portfolio FPC,1854.7,48.03
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio Fondo de Garantia CFI,7037.9,Segundo ingreso al portfolio Fondo de Garantia CFI,2068.1,70.61
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio Fondo de Obra Social,3475.2,Segundo ingreso al portfolio Fondo de Obra Social,2339.8,32.67
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio Total,21221.2,Segundo ingreso al portfolio Total,4757.6,77.58
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio Total,21221.2,Segundo ingreso al portfolio Total,4757.6,77.58
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio FPC,3568.9,Segundo ingreso al portfolio FPC,1854.7,48.03
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio FFI,6111.2,Segundo ingreso al portfolio FFI,1679.3,72.52
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio Fondo de Obra Social,3475.2,Segundo ingreso al portfolio Fondo de Obra Social,2339.8,32.67
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio Fondo de Garantia CFI,7037.9,Segundo ingreso al portfolio Fondo de Garantia CFI,2068.1,70.61
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primer ingreso al portfolio CFI,7654.0,Segundo ingreso al portfolio CFI,1814.7,76.29
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Total método MWR,8526.0,Segunda recorrida de cartas de rendimiento portfolio Total método MWR,10091.4,-18.36
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Total método TWR,9563.0,Segunda recorrida de cartas de rendimiento portfolio Total método TWR,9227.2,3.51
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FFI método MWR,5639.2,Segunda recorrida de cartas de rendimiento portfolio FFI método MWR,5686.0,-0.83
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio CFI método MWR,5932.2,Segunda recorrida de cartas de rendimiento portfolio CFI método MWR,5968.8,-0.62
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FPC método MWR,5360.6,Segunda recorrida de cartas de rendimiento portfolio FPC método MWR,5372.8,-0.23
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Obra Social método MWR,4441.8,Segunda recorrida de cartas de rendimiento portfolio Fondo de Obra Social método MWR,4429.8,0.27
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método MWR,5518.4,Segunda recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método MWR,5392.8,2.28
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FFI método TWR,5751.2,Segunda recorrida de cartas de rendimiento portfolio FFI método TWR,5731.8,0.34
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio CFI método TWR,6048.6,Segunda recorrida de cartas de rendimiento portfolio CFI método TWR,5751.8,4.91
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio FPC método TWR,4943.0,Segunda recorrida de cartas de rendimiento portfolio FPC método TWR,5348.4,-8.2
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Obra Social método TWR,4324.8,Segunda recorrida de cartas de rendimiento portfolio Fondo de Obra Social método TWR,4352.8,-0.65
2026-09-25T13:37:35-03:00,CFI,Production,V1.14.0,Rendimiento,Primera recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método TWR,5315.0,Segunda recorrida de cartas de rendimiento portfolio Fondo de Garantia CFI método TWR,5888.6,-10.79
