Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-04-20T13:48:59-03:00,CFI,Production,Agenda,V1.11.8,72321.15
2026-04-20T13:48:59-03:00,CFI,Production,Home,V1.11.8,23205.75
2026-04-20T13:48:59-03:00,CFI,Production,Mi dinero,V1.11.8,176763.55
2026-04-20T13:48:59-03:00,CFI,Production,Mis depositarios,V1.11.8,1919.4
2026-04-20T13:48:59-03:00,CFI,Production,Mis operaciones,V1.11.8,6919.0
2026-04-20T13:48:59-03:00,CFI,Production,Mis portfolios,V1.11.8,7847.1
2026-04-20T13:48:59-03:00,CFI,Production,Rendimiento,V1.11.8,4800.05
