Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-07-27T13:27:07-03:00,Avalian,Production,Agenda,V1.12.4,8927.0
2026-07-27T13:27:07-03:00,Avalian,Production,Home,V1.12.4,14015.0
2026-07-27T13:27:07-03:00,Avalian,Production,Mi dinero,V1.12.4,171077.1
2026-07-27T13:27:07-03:00,Avalian,Production,Mis depositarios,V1.12.4,3676.0
2026-07-27T13:27:07-03:00,Avalian,Production,Mis operaciones,V1.12.4,42502.95
2026-07-27T13:27:07-03:00,Avalian,Production,Mis portfolios,V1.12.4,9608.75
2026-07-27T13:27:07-03:00,Avalian,Production,Rendimiento,V1.12.4,3360.3
2026-07-27T13:27:07-03:00,Avalian,Production,Resultado,V1.12.4,36869.5
