Timestamp,Cliente,Ambiente,Versión actual,Versión comparada,Sección,P95 (ms) de la versión actual,P95 (ms) de la versión comparada,Porcentaje de mejora/empeora
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Agenda,8927.0,12266.8,27.23
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Home,14015.0,27411.1,48.87
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Mi dinero,171077.1,140421.0,-21.83
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Mis depositarios,3676.0,3676.1,0.0
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Mis operaciones,42502.95,52545.35,19.11
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Mis portfolios,9608.75,13621.25,29.46
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Rendimiento,3360.3,2873.7,-16.93
2026-07-27T13:27:07-03:00,Avalian,Production,V1.12.4,V1.11.8,Resultado,36869.5,42610.0,13.47
