Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-08-27T21:48:49-03:00,Avalian,Production,Agenda,V1.13.4,37856.25
2026-08-27T21:48:49-03:00,Avalian,Production,Home,V1.13.4,13256.85
2026-08-27T21:48:49-03:00,Avalian,Production,Mi dinero,V1.13.4,203415.75
2026-08-27T21:48:49-03:00,Avalian,Production,Mis depositarios,V1.13.4,3584.7
2026-08-27T21:48:49-03:00,Avalian,Production,Mis operaciones,V1.13.4,52654.25
2026-08-27T21:48:49-03:00,Avalian,Production,Mis portfolios,V1.13.4,10522.95
2026-08-27T21:48:49-03:00,Avalian,Production,Rendimiento,V1.13.4,3685.75
2026-08-27T21:48:49-03:00,Avalian,Production,Resultado,V1.13.4,42515.25
