Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual,P50 (ms) actual,Stdev (ms) actual,N muestras,P95 (ms) histórico,Porcentaje de mejora/empeora
2026-08-27T21:48:49-03:00,Avalian,Production,Agenda,V1.13.4,37856.25,992.5,11981.04,18,8927.0,-324.06
2026-08-27T21:48:49-03:00,Avalian,Production,Home,V1.13.4,13256.85,8612.0,4923.45,18,14015.0,5.41
2026-08-27T21:48:49-03:00,Avalian,Production,Mi dinero,V1.13.4,203415.75,139270.5,40341.43,18,171077.1,-18.9
2026-08-27T21:48:49-03:00,Avalian,Production,Mis depositarios,V1.13.4,3584.7,2884.5,515.41,18,3676.0,2.48
2026-08-27T21:48:49-03:00,Avalian,Production,Mis operaciones,V1.13.4,52654.25,3319.0,16963.9,18,42502.95,-23.88
2026-08-27T21:48:49-03:00,Avalian,Production,Mis portfolios,V1.13.4,10522.95,5807.5,2899.43,18,9608.75,-9.51
2026-08-27T21:48:49-03:00,Avalian,Production,Rendimiento,V1.13.4,3685.75,903.0,1300.81,18,3360.3,-9.69
2026-08-27T21:48:49-03:00,Avalian,Production,Resultado,V1.13.4,42515.25,7255.5,15632.82,18,36869.5,-15.31
