Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual,P50 (ms) actual,Stdev (ms) actual,N muestras,P95 (ms) histórico,Porcentaje de mejora/empeora
2026-09-25T14:49:07-03:00,LH,Production,Agenda,V1.14.0,6121.55,955.5,4150.65,7,7639.95,19.87
2026-09-25T14:49:07-03:00,LH,Production,Home,V1.14.0,18468.2,14268.0,3188.27,7,17297.0,-6.77
2026-09-25T14:49:07-03:00,LH,Production,Mis depositarios,V1.14.0,8219.5,6759.0,1066.07,7,8205.0,-0.18
2026-09-25T14:49:07-03:00,LH,Production,Mis operaciones,V1.14.0,5477.0,2293.5,3043.99,7,29858.25,81.66
2026-09-25T14:49:07-03:00,LH,Production,Mis portfolios,V1.14.0,15539.45,10372.5,4694.86,7,12634.7,-22.99
2026-09-25T14:49:07-03:00,LH,Production,Rendimiento,V1.14.0,3126.2,1025.0,1615.82,7,2906.0,-7.58
