Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual
2026-08-04T15:25:39-03:00,LH,Production,Agenda,V1.13.4,6804.3
2026-08-04T15:25:39-03:00,LH,Production,Home,V1.13.4,17067.85
2026-08-04T15:25:39-03:00,LH,Production,Mi dinero,V1.13.4,64452.25
2026-08-04T15:25:39-03:00,LH,Production,Mis depositarios,V1.13.4,8015.25
2026-08-04T15:25:39-03:00,LH,Production,Mis operaciones,V1.13.4,25626.85
2026-08-04T15:25:39-03:00,LH,Production,Mis portfolios,V1.13.4,13975.75
2026-08-04T15:25:39-03:00,LH,Production,Rendimiento,V1.13.4,2795.85
