Timestamp,Cliente,Ambiente,Sección,Descripción,Versión,P95 (ms) actual,P95 (ms) histórico,Porcentaje de mejora/empeora
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,Primer ingreso al menú Agenda,V1.10.5,3264.25,3019.4,-8.11
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,Primer ingreso: Filtro de todos los estados y conceptos con fecha actual,V1.10.5,41970.5,41414.6,-1.34
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cancelación anticipada",V1.10.5,678.0,662.2,-2.39
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cobro de cupón",V1.10.5,30237.25,32733.2,7.63
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Cobro de dividendo",V1.10.5,664.75,650.8,-2.14
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Vencimiento",V1.10.5,1504.75,1341.6,-12.16
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Primer ingreso: Filtro de todos los estados, con concepto: Venta",V1.10.5,548.0,520.8,-5.22
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,Segundo ingreso al menú Agenda,V1.10.5,3687.25,3172.8,-16.21
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,Segundo ingreso: Filtro de todos los estados y conceptos con fecha actual,V1.10.5,33146.0,32940.0,-0.63
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cancelación anticipada",V1.10.5,688.0,852.2,19.27
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cobro de cupón",V1.10.5,34314.5,33169.6,-3.45
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Cobro de dividendo",V1.10.5,735.5,597.4,-23.12
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Vencimiento",V1.10.5,1552.0,1381.4,-12.35
2025-10-30T12:27:43-03:00,Avalian,Production,Agenda,"Segundo ingreso: Filtro de todos los estados, con concepto: Venta",V1.10.5,508.75,525.0,3.1
