Timestamp,Cliente,Ambiente,Sección,Versión,P95 (ms) actual,P95 (ms) histórico,Porcentaje de mejora/empeora
2026-01-14T12:24:37-03:00,Avalian,Production,Agenda,V1.10.7,29810.6,32249.05,7.56
2026-01-14T12:24:37-03:00,Avalian,Production,Home,V1.10.7,12360.8,12257.45,-0.84
2026-01-14T12:24:37-03:00,Avalian,Production,Mis operaciones,V1.10.7,41812.0,26268.75,-59.17
2026-01-14T12:24:37-03:00,Avalian,Production,Mis portfolios,V1.10.7,9587.0,10082.9,4.92
2026-01-14T12:24:37-03:00,Avalian,Production,Rendimiento,V1.10.7,3042.2,2966.45,-2.55
