Timestamp,Sección,P95 (ms)
2025-09-29T12:25:19-03:00,Agenda,31714.3
2025-09-29T12:25:19-03:00,Home,13042.8
2025-09-29T12:25:19-03:00,Mis operaciones,21673.4
2025-09-29T12:25:19-03:00,Mis portfolios,10924.5
2025-09-29T12:25:19-03:00,Rendimiento,2521.15
2025-09-30T12:23:59-03:00,Agenda,27719.85
2025-09-30T12:23:59-03:00,Home,14217.4
2025-09-30T12:23:59-03:00,Mis operaciones,24038.05
2025-09-30T12:23:59-03:00,Mis portfolios,10678.5
2025-09-30T12:23:59-03:00,Rendimiento,4007.1
2025-10-02T12:24:27-03:00,Agenda,32486.85
2025-10-02T12:24:27-03:00,Home,6883.9
2025-10-02T12:24:27-03:00,Mis operaciones,22002.85
2025-10-02T12:24:27-03:00,Mis portfolios,7432.25
2025-10-02T12:24:27-03:00,Rendimiento,2673.1
2025-10-03T12:23:10-03:00,Agenda,28372.55
2025-10-03T12:23:10-03:00,Home,8897.6
2025-10-03T12:23:10-03:00,Mis operaciones,22135.45
2025-10-03T12:23:10-03:00,Mis portfolios,3901.5
2025-10-03T12:23:10-03:00,Rendimiento,2548.1
2025-10-06T12:24:26-03:00,Agenda,34184.65
2025-10-06T12:24:26-03:00,Home,7326.8
2025-10-06T12:24:26-03:00,Mis operaciones,21605.4
2025-10-06T12:24:26-03:00,Mis portfolios,5354.5
2025-10-06T12:24:26-03:00,Rendimiento,2439.1
2025-10-07T12:25:42-03:00,Agenda,30143.0
2025-10-07T12:25:42-03:00,Home,8714.3
2025-10-07T12:25:42-03:00,Mis operaciones,23374.3
2025-10-07T12:25:42-03:00,Mis portfolios,7608.5
2025-10-07T12:25:42-03:00,Rendimiento,2861.3
2025-10-08T12:25:46-03:00,Agenda,29102.15
2025-10-08T12:25:46-03:00,Home,9718.3
2025-10-08T12:25:46-03:00,Mis operaciones,27644.4
2025-10-08T12:25:46-03:00,Mis portfolios,7638.25
2025-10-08T12:25:46-03:00,Rendimiento,3562.7
2025-10-09T12:39:33-03:00,Agenda,28783.4
2025-10-09T12:39:33-03:00,Home,9675.6
2025-10-09T12:39:33-03:00,Mis operaciones,23715.35
2025-10-09T12:39:33-03:00,Mis portfolios,7172.25
2025-10-09T12:39:33-03:00,Rendimiento,2652.8
2025-10-10T12:24:05-03:00,Agenda,28050.05
2025-10-10T12:24:05-03:00,Home,8889.0
2025-10-10T12:24:05-03:00,Mis operaciones,24805.15
2025-10-10T12:24:05-03:00,Mis portfolios,7350.75
2025-10-10T12:24:05-03:00,Rendimiento,2670.35
2025-10-13T12:27:56-03:00,Agenda,31677.9
2025-10-13T12:27:56-03:00,Home,8499.6
2025-10-13T12:27:56-03:00,Mis operaciones,48371.7
2025-10-13T12:27:56-03:00,Mis portfolios,9279.5
2025-10-13T12:27:56-03:00,Rendimiento,4752.0
2025-10-14T12:25:26-03:00,Agenda,25918.5
2025-10-14T12:25:26-03:00,Home,9344.1
2025-10-14T12:25:26-03:00,Mis operaciones,19014.95
2025-10-14T12:25:26-03:00,Mis portfolios,7640.25
2025-10-14T12:25:26-03:00,Rendimiento,2808.6
2025-10-15T12:25:13-03:00,Agenda,29810.85
2025-10-15T12:25:13-03:00,Home,9250.4
2025-10-15T12:25:13-03:00,Mis operaciones,25777.3
2025-10-15T12:25:13-03:00,Mis portfolios,7301.25
2025-10-15T12:25:13-03:00,Rendimiento,2450.55
2025-10-17T12:25:17-03:00,Agenda,35201.9
2025-10-17T12:25:17-03:00,Home,10283.8
2025-10-17T12:25:17-03:00,Mis operaciones,25757.1
2025-10-17T12:25:17-03:00,Mis portfolios,8282.75
2025-10-17T12:25:17-03:00,Rendimiento,2492.95
2025-10-20T12:25:15-03:00,Agenda,28424.2
2025-10-20T12:25:15-03:00,Home,10685.1
2025-10-20T12:25:15-03:00,Mis operaciones,23576.4
2025-10-20T12:25:15-03:00,Mis portfolios,9090.75
2025-10-20T12:25:15-03:00,Rendimiento,3802.5
2025-10-21T14:59:23-03:00,Agenda,28656.5
2025-10-21T14:59:23-03:00,Home,9019.4
2025-10-21T14:59:23-03:00,Mis operaciones,33441.3
2025-10-21T14:59:23-03:00,Mis portfolios,7433.9
2025-10-21T14:59:23-03:00,Rendimiento,2974.9
2025-10-22T12:25:26-03:00,Agenda,32358.75
2025-10-22T12:25:26-03:00,Home,11064.4
2025-10-22T12:25:26-03:00,Mis operaciones,27830.3
2025-10-22T12:25:26-03:00,Mis portfolios,8305.5
2025-10-22T12:25:26-03:00,Rendimiento,2898.6
2025-10-23T12:24:51-03:00,Agenda,33619.15
2025-10-23T12:24:51-03:00,Home,9509.8
2025-10-23T12:24:51-03:00,Mis operaciones,22804.35
2025-10-23T12:24:51-03:00,Mis portfolios,7907.8
2025-10-23T12:24:51-03:00,Rendimiento,2728.05
2025-10-24T12:24:31-03:00,Agenda,37176.15
2025-10-24T12:24:31-03:00,Home,10573.2
2025-10-24T12:24:31-03:00,Mis operaciones,21394.05
2025-10-24T12:24:31-03:00,Mis portfolios,7752.6
2025-10-24T12:24:31-03:00,Rendimiento,2796.7
2025-10-27T12:25:19-03:00,Agenda,31553.15
2025-10-27T12:25:19-03:00,Home,11243.0
2025-10-27T12:25:19-03:00,Mis operaciones,27141.95
2025-10-27T12:25:19-03:00,Mis portfolios,8855.6
2025-10-27T12:25:19-03:00,Rendimiento,2946.85
2025-10-28T12:25:59-03:00,Agenda,31429.35
2025-10-28T12:25:59-03:00,Home,9730.0
2025-10-28T12:25:59-03:00,Mis operaciones,23841.3
2025-10-28T12:25:59-03:00,Mis portfolios,8496.7
2025-10-28T12:25:59-03:00,Rendimiento,2559.05
2025-10-29T12:27:09-03:00,Agenda,26921.25
2025-10-29T12:27:09-03:00,Home,11575.4
2025-10-29T12:27:09-03:00,Mis operaciones,25845.8
2025-10-29T12:27:09-03:00,Mis portfolios,8998.3
2025-10-29T12:27:09-03:00,Rendimiento,2874.5
2025-10-30T12:27:43-03:00,Agenda,27494.5
2025-10-30T12:27:43-03:00,Home,16836.0
2025-10-30T12:27:43-03:00,Mis operaciones,26513.1
2025-10-30T12:27:43-03:00,Mis portfolios,9460.0
2025-10-30T12:27:43-03:00,Rendimiento,2538.2
2025-10-31T12:24:39-03:00,Agenda,27552.95
2025-10-31T12:24:39-03:00,Home,11919.4
2025-10-31T12:24:39-03:00,Mis operaciones,24447.3
2025-10-31T12:24:39-03:00,Mis portfolios,10362.2
2025-10-31T12:24:39-03:00,Rendimiento,2801.2
2025-11-03T18:31:31-03:00,Agenda,27709.25
2025-11-03T18:31:31-03:00,Home,7320.0
2025-11-03T18:31:31-03:00,Mi dinero,48351.45
2025-11-03T18:31:31-03:00,Mis operaciones,20939.05
2025-11-03T18:31:31-03:00,Mis portfolios,5780.4
2025-11-03T18:31:31-03:00,Rendimiento,2955.15
2025-11-04T14:12:34-03:00,Agenda,27847.1
2025-11-04T14:12:34-03:00,Home,7129.2
2025-11-04T14:12:34-03:00,Mi dinero,54285.9
2025-11-04T14:12:34-03:00,Mis operaciones,24327.65
2025-11-04T14:12:34-03:00,Mis portfolios,5620.5
2025-11-04T14:12:34-03:00,Rendimiento,3737.45
2025-11-04T15:55:08-03:00,Agenda,27185.65
2025-11-04T15:55:08-03:00,Home,7252.4
2025-11-04T15:55:08-03:00,Mi dinero,63263.0
2025-11-04T15:55:08-03:00,Mis operaciones,27067.45
2025-11-04T15:55:08-03:00,Mis portfolios,5619.7
2025-11-04T15:55:08-03:00,Rendimiento,2934.85
2025-11-05T12:29:24-03:00,Agenda,34883.3
2025-11-05T12:29:24-03:00,Home,7807.6
2025-11-05T12:29:24-03:00,Mi dinero,57466.7
2025-11-05T12:29:24-03:00,Mis operaciones,20493.7
2025-11-05T12:29:24-03:00,Mis portfolios,5132.1
2025-11-05T12:29:24-03:00,Rendimiento,4194.65
2025-11-06T12:28:54-03:00,Agenda,28564.8
2025-11-06T12:28:54-03:00,Home,10218.0
2025-11-06T12:28:54-03:00,Mi dinero,50141.3
2025-11-06T12:28:54-03:00,Mis operaciones,23917.3
2025-11-06T12:28:54-03:00,Mis portfolios,5352.3
2025-11-06T12:28:54-03:00,Rendimiento,2722.2
2025-11-06T19:01:11-03:00,Agenda,29259.3
2025-11-06T19:01:11-03:00,Home,9997.2
2025-11-06T19:01:11-03:00,Mi dinero,63109.5
2025-11-06T19:01:11-03:00,Mis operaciones,25924.55
2025-11-06T19:01:11-03:00,Mis portfolios,5692.05
2025-11-06T19:01:11-03:00,Rendimiento,2706.3
2025-11-06T19:28:02-03:00,Agenda,27008.55
2025-11-06T19:28:02-03:00,Home,7153.4
2025-11-06T19:28:02-03:00,Mi dinero,63386.3
2025-11-06T19:28:02-03:00,Mis operaciones,31249.85
2025-11-06T19:28:02-03:00,Mis portfolios,5630.85
2025-11-06T19:28:02-03:00,Rendimiento,2537.45
2025-11-06T20:37:30-03:00,Agenda,24809.9
2025-11-06T20:37:30-03:00,Home,7568.8
2025-11-06T20:37:30-03:00,Mi dinero,68305.3
2025-11-06T20:37:30-03:00,Mis operaciones,31127.15
2025-11-06T20:37:30-03:00,Mis portfolios,5454.2
2025-11-06T20:37:30-03:00,Rendimiento,2472.65
2025-11-06T21:14:19-03:00,Agenda,27743.65
2025-11-06T21:14:19-03:00,Home,7964.2
2025-11-06T21:14:19-03:00,Mi dinero,82201.3
2025-11-06T21:14:19-03:00,Mis operaciones,31088.75
2025-11-06T21:14:19-03:00,Mis portfolios,5978.45
2025-11-06T21:14:19-03:00,Rendimiento,2679.1
2025-11-07T12:30:01-03:00,Agenda,33985.9
2025-11-07T12:30:01-03:00,Home,7790.4
2025-11-07T12:30:01-03:00,Mi dinero,53605.7
2025-11-07T12:30:01-03:00,Mis operaciones,21221.35
2025-11-07T12:30:01-03:00,Mis portfolios,5688.55
2025-11-07T12:30:01-03:00,Rendimiento,2672.75
2025-11-10T12:31:22-03:00,Agenda,29927.05
2025-11-10T12:31:22-03:00,Home,7467.2
2025-11-10T12:31:22-03:00,Mi dinero,57458.5
2025-11-10T12:31:22-03:00,Mis operaciones,28006.8
2025-11-10T12:31:22-03:00,Mis portfolios,5652.5
2025-11-10T12:31:22-03:00,Rendimiento,2840.1
2025-11-11T12:32:31-03:00,Agenda,30414.55
2025-11-11T12:32:31-03:00,Home,9058.6
2025-11-11T12:32:31-03:00,Mi dinero,57489.9
2025-11-11T12:32:31-03:00,Mis operaciones,36439.3
2025-11-11T12:32:31-03:00,Mis portfolios,6535.6
2025-11-11T12:32:31-03:00,Rendimiento,2833.0
2025-11-12T12:32:41-03:00,Agenda,25964.0
2025-11-12T12:32:41-03:00,Home,9788.6
2025-11-12T12:32:41-03:00,Mi dinero,55069.8
2025-11-12T12:32:41-03:00,Mis operaciones,35381.7
2025-11-12T12:32:41-03:00,Mis portfolios,7538.25
2025-11-12T12:32:41-03:00,Rendimiento,2898.8
2025-11-13T12:34:46-03:00,Agenda,36862.7
2025-11-13T12:34:46-03:00,Home,13556.8
2025-11-13T12:34:46-03:00,Mi dinero,57009.95
2025-11-13T12:34:46-03:00,Mis operaciones,44022.3
2025-11-13T12:34:46-03:00,Mis portfolios,8893.4
2025-11-13T12:34:46-03:00,Rendimiento,2803.0
2025-11-14T12:33:42-03:00,Agenda,24619.35
2025-11-14T12:33:42-03:00,Home,59267.6
2025-11-14T12:33:42-03:00,Mi dinero,71369.7
2025-11-14T12:33:42-03:00,Mis operaciones,42800.3
2025-11-14T12:33:42-03:00,Mis portfolios,9299.55
2025-11-14T12:33:42-03:00,Rendimiento,4392.4
2025-11-17T12:33:21-03:00,Agenda,23572.75
2025-11-17T12:33:21-03:00,Home,11056.6
2025-11-17T12:33:21-03:00,Mi dinero,57921.1
2025-11-17T12:33:21-03:00,Mis operaciones,35777.15
2025-11-17T12:33:21-03:00,Mis portfolios,9636.35
2025-11-17T12:33:21-03:00,Rendimiento,2737.3
2025-11-19T12:33:19-03:00,Agenda,35121.6
2025-11-19T12:33:19-03:00,Home,12577.8
2025-11-19T12:33:19-03:00,Mi dinero,65165.35
2025-11-19T12:33:19-03:00,Mis operaciones,33873.05
2025-11-19T12:33:19-03:00,Mis portfolios,9489.45
2025-11-19T12:33:19-03:00,Rendimiento,2824.5
2025-11-20T12:32:19-03:00,Agenda,31027.55
2025-11-20T12:32:19-03:00,Home,13385.2
2025-11-20T12:32:19-03:00,Mi dinero,62126.65
2025-11-20T12:32:19-03:00,Mis operaciones,39220.7
2025-11-20T12:32:19-03:00,Mis portfolios,9450.65
2025-11-20T12:32:19-03:00,Rendimiento,2700.2
2025-11-21T12:31:22-03:00,Agenda,28469.85
2025-11-21T12:31:22-03:00,Home,12357.8
2025-11-21T12:31:22-03:00,Mi dinero,64608.45
2025-11-21T12:31:22-03:00,Mis operaciones,38020.8
2025-11-21T12:31:22-03:00,Mis portfolios,8844.75
2025-11-21T12:31:22-03:00,Rendimiento,2895.75
2025-11-24T12:33:07-03:00,Agenda,24905.1
2025-11-24T12:33:07-03:00,Home,11868.8
2025-11-24T12:33:07-03:00,Mi dinero,60522.15
2025-11-24T12:33:07-03:00,Mis operaciones,35090.3
2025-11-24T12:33:07-03:00,Mis portfolios,9593.15
2025-11-24T12:33:07-03:00,Rendimiento,2772.95
2025-11-25T12:37:35-03:00,Agenda,23628.5
2025-11-25T12:37:35-03:00,Home,11055.2
2025-11-25T12:37:35-03:00,Mi dinero,114733.0
2025-11-25T12:37:35-03:00,Mis operaciones,38568.95
2025-11-25T12:37:35-03:00,Mis portfolios,9592.5
2025-11-25T12:37:35-03:00,Rendimiento,4719.15
2025-11-26T12:31:33-03:00,Agenda,25904.55
2025-11-26T12:31:33-03:00,Home,11345.6
2025-11-26T12:31:33-03:00,Mi dinero,70373.2
2025-11-26T12:31:33-03:00,Mis operaciones,45027.6
2025-11-26T12:31:33-03:00,Mis portfolios,10825.45
2025-11-26T12:31:33-03:00,Rendimiento,3217.2
2025-11-27T12:33:02-03:00,Agenda,30352.9
2025-11-27T12:33:02-03:00,Home,12919.2
2025-11-27T12:33:02-03:00,Mi dinero,66619.7
2025-11-27T12:33:02-03:00,Mis operaciones,39805.25
2025-11-27T12:33:02-03:00,Mis portfolios,11015.9
2025-11-27T12:33:02-03:00,Rendimiento,2825.2
2025-12-01T12:33:11-03:00,Agenda,24990.85
2025-12-01T12:33:11-03:00,Home,9362.4
2025-12-01T12:33:11-03:00,Mi dinero,69145.85
2025-12-01T12:33:11-03:00,Mis operaciones,43778.7
2025-12-01T12:33:11-03:00,Mis portfolios,6113.6
2025-12-01T12:33:11-03:00,Rendimiento,2685.15
2025-12-02T12:34:21-03:00,Agenda,30097.05
2025-12-02T12:34:21-03:00,Home,8869.4
2025-12-02T12:34:21-03:00,Mi dinero,72747.5
2025-12-02T12:34:21-03:00,Mis operaciones,41553.15
2025-12-02T12:34:21-03:00,Mis portfolios,6179.45
2025-12-02T12:34:21-03:00,Rendimiento,2840.45
2025-12-03T12:33:23-03:00,Agenda,28170.8
2025-12-03T12:33:23-03:00,Home,7296.0
2025-12-03T12:33:23-03:00,Mi dinero,71924.4
2025-12-03T12:33:23-03:00,Mis operaciones,38822.05
2025-12-03T12:33:23-03:00,Mis portfolios,5899.1
2025-12-03T12:33:23-03:00,Rendimiento,2575.65
2025-12-04T12:35:32-03:00,Agenda,25693.65
2025-12-04T12:35:32-03:00,Home,8672.8
2025-12-04T12:35:32-03:00,Mi dinero,65770.75
2025-12-04T12:35:32-03:00,Mis operaciones,41409.1
2025-12-04T12:35:32-03:00,Mis portfolios,7018.3
2025-12-04T12:35:32-03:00,Rendimiento,3377.75
2025-12-05T12:33:18-03:00,Agenda,28697.8
2025-12-05T12:33:18-03:00,Home,8967.6
2025-12-05T12:33:18-03:00,Mi dinero,69769.85
2025-12-05T12:33:18-03:00,Mis operaciones,41641.75
2025-12-05T12:33:18-03:00,Mis portfolios,6754.95
2025-12-05T12:33:18-03:00,Rendimiento,2781.9
2025-12-08T12:33:03-03:00,Agenda,25811.0
2025-12-08T12:33:03-03:00,Home,7957.0
2025-12-08T12:33:03-03:00,Mi dinero,71794.65
2025-12-08T12:33:03-03:00,Mis operaciones,37060.7
2025-12-08T12:33:03-03:00,Mis portfolios,5812.7
2025-12-08T12:33:03-03:00,Rendimiento,2661.5
2025-12-09T12:33:53-03:00,Agenda,28637.7
2025-12-09T12:33:53-03:00,Home,8625.8
2025-12-09T12:33:53-03:00,Mi dinero,78656.1
2025-12-09T12:33:53-03:00,Mis operaciones,39832.0
2025-12-09T12:33:53-03:00,Mis portfolios,6833.95
2025-12-09T12:33:53-03:00,Rendimiento,2770.9
2025-12-10T12:23:12-03:00,Agenda,28876.6
2025-12-10T12:23:12-03:00,Home,8836.4
2025-12-10T12:23:12-03:00,Mi dinero,84439.25
2025-12-10T12:23:12-03:00,Mis operaciones,37902.85
2025-12-10T12:23:12-03:00,Mis portfolios,6611.5
2025-12-10T12:23:12-03:00,Rendimiento,2914.15
2025-12-11T12:22:11-03:00,Agenda,28544.7
2025-12-11T12:22:11-03:00,Home,9340.4
2025-12-11T12:22:11-03:00,Mi dinero,72473.3
2025-12-11T12:22:11-03:00,Mis operaciones,37948.8
2025-12-11T12:22:11-03:00,Mis portfolios,7626.8
2025-12-11T12:22:11-03:00,Rendimiento,2990.95
2025-12-12T12:21:48-03:00,Agenda,30283.0
2025-12-12T12:21:48-03:00,Home,8708.6
2025-12-12T12:21:48-03:00,Mi dinero,78250.7
2025-12-12T12:21:48-03:00,Mis operaciones,39007.5
2025-12-12T12:21:48-03:00,Mis portfolios,6307.7
2025-12-12T12:21:48-03:00,Rendimiento,2798.35
2025-12-15T12:23:27-03:00,Agenda,25736.25
2025-12-15T12:23:27-03:00,Home,8852.8
2025-12-15T12:23:27-03:00,Mi dinero,85737.85
2025-12-15T12:23:27-03:00,Mis operaciones,32966.25
2025-12-15T12:23:27-03:00,Mis portfolios,7611.75
2025-12-15T12:23:27-03:00,Rendimiento,2804.3
2025-12-16T12:21:42-03:00,Agenda,28818.55
2025-12-16T12:21:42-03:00,Home,9750.8
2025-12-16T12:21:42-03:00,Mi dinero,66939.05
2025-12-16T12:21:42-03:00,Mis operaciones,34107.55
2025-12-16T12:21:42-03:00,Mis portfolios,7099.65
2025-12-16T12:21:42-03:00,Rendimiento,2591.45
2025-12-17T12:22:20-03:00,Agenda,27393.25
2025-12-17T12:22:20-03:00,Home,10684.0
2025-12-17T12:22:20-03:00,Mi dinero,87994.7
2025-12-17T12:22:20-03:00,Mis operaciones,33828.0
2025-12-17T12:22:20-03:00,Mis portfolios,8007.9
2025-12-17T12:22:20-03:00,Rendimiento,2683.1
2025-12-18T12:23:07-03:00,Agenda,25599.95
2025-12-18T12:23:07-03:00,Home,40583.8
2025-12-18T12:23:07-03:00,Mi dinero,76057.15
2025-12-18T12:23:07-03:00,Mis operaciones,37354.5
2025-12-18T12:23:07-03:00,Mis portfolios,9269.9
2025-12-18T12:23:07-03:00,Rendimiento,2698.4
2025-12-22T12:24:00-03:00,Agenda,28412.7
2025-12-22T12:24:00-03:00,Home,12274.4
2025-12-22T12:24:00-03:00,Mi dinero,92815.1
2025-12-22T12:24:00-03:00,Mis operaciones,54125.6
2025-12-22T12:24:00-03:00,Mis portfolios,11007.85
2025-12-22T12:24:00-03:00,Rendimiento,3323.9
2025-12-23T12:23:43-03:00,Agenda,24652.95
2025-12-23T12:23:43-03:00,Home,13309.8
2025-12-23T12:23:43-03:00,Mi dinero,88721.8
2025-12-23T12:23:43-03:00,Mis operaciones,53730.0
2025-12-23T12:23:43-03:00,Mis portfolios,11561.1
2025-12-23T12:23:43-03:00,Rendimiento,2950.4
2025-12-24T12:23:36-03:00,Agenda,25034.75
2025-12-24T12:23:36-03:00,Home,12918.4
2025-12-24T12:23:36-03:00,Mi dinero,110231.0
2025-12-24T12:23:36-03:00,Mis operaciones,51382.35
2025-12-24T12:23:36-03:00,Mis portfolios,10767.1
2025-12-24T12:23:36-03:00,Rendimiento,2859.55
2025-12-25T12:21:41-03:00,Agenda,37575.7
2025-12-25T12:21:41-03:00,Home,12735.8
2025-12-25T12:21:41-03:00,Mi dinero,80958.0
2025-12-25T12:21:41-03:00,Mis operaciones,40322.65
2025-12-25T12:21:41-03:00,Mis portfolios,8220.8
2025-12-25T12:21:41-03:00,Rendimiento,2742.5
2025-12-26T12:21:28-03:00,Agenda,28795.85
2025-12-26T12:21:28-03:00,Home,11108.6
2025-12-26T12:21:28-03:00,Mi dinero,86329.8
2025-12-26T12:21:28-03:00,Mis operaciones,42326.25
2025-12-26T12:21:28-03:00,Mis portfolios,8699.0
2025-12-26T12:21:28-03:00,Rendimiento,2525.0
2025-12-29T12:22:26-03:00,Agenda,22470.05
2025-12-29T12:22:26-03:00,Home,12790.8
2025-12-29T12:22:26-03:00,Mi dinero,114866.8
2025-12-29T12:22:26-03:00,Mis operaciones,41338.65
2025-12-29T12:22:26-03:00,Mis portfolios,10461.25
2025-12-29T12:22:26-03:00,Rendimiento,2658.25
2025-12-30T12:24:14-03:00,Agenda,26118.35
2025-12-30T12:24:14-03:00,Home,15398.8
2025-12-30T12:24:14-03:00,Mi dinero,94587.95
2025-12-30T12:24:14-03:00,Mis operaciones,47196.85
2025-12-30T12:24:14-03:00,Mis portfolios,13129.6
2025-12-30T12:24:14-03:00,Rendimiento,3052.55
2025-12-31T12:21:54-03:00,Agenda,24196.8
2025-12-31T12:21:54-03:00,Home,12356.2
2025-12-31T12:21:54-03:00,Mi dinero,92194.85
2025-12-31T12:21:54-03:00,Mis operaciones,43270.3
2025-12-31T12:21:54-03:00,Mis portfolios,9431.75
2025-12-31T12:21:54-03:00,Rendimiento,2917.2
2026-01-01T12:20:00-03:00,Agenda,24922.45
2026-01-01T12:20:00-03:00,Home,8412.6
2026-01-01T12:20:00-03:00,Mi dinero,98415.65
2026-01-01T12:20:00-03:00,Mis operaciones,39295.8
2026-01-01T12:20:00-03:00,Mis portfolios,3718.85
2026-01-01T12:20:00-03:00,Rendimiento,2368.0
2026-01-05T12:23:23-03:00,Agenda,29271.25
2026-01-05T12:23:23-03:00,Home,7856.2
2026-01-05T12:23:23-03:00,Mi dinero,96219.6
2026-01-05T12:23:23-03:00,Mis operaciones,45300.1
2026-01-05T12:23:23-03:00,Mis portfolios,5448.0
2026-01-05T12:23:23-03:00,Rendimiento,2790.3
2026-01-06T12:21:02-03:00,Agenda,31244.85
2026-01-06T12:21:02-03:00,Home,6811.4
2026-01-06T12:21:02-03:00,Mi dinero,77807.7
2026-01-06T12:21:02-03:00,Mis operaciones,42621.9
2026-01-06T12:21:02-03:00,Mis portfolios,5082.65
2026-01-06T12:21:02-03:00,Rendimiento,2451.35
2026-01-07T12:24:51-03:00,Agenda,27814.5
2026-01-07T12:24:51-03:00,Home,8193.6
2026-01-07T12:24:51-03:00,Mi dinero,103897.4
2026-01-07T12:24:51-03:00,Mis operaciones,51485.1
2026-01-07T12:24:51-03:00,Mis portfolios,6275.8
2026-01-07T12:24:51-03:00,Rendimiento,2823.9
2026-01-08T11:56:22-03:00,Agenda,30672.8
2026-01-08T12:25:00-03:00,Agenda,29527.35
2026-01-08T12:25:00-03:00,Home,9347.6
2026-01-08T12:25:00-03:00,Mi dinero,74627.0
2026-01-08T12:25:00-03:00,Mis operaciones,37680.75
2026-01-08T12:25:00-03:00,Mis portfolios,37852.55
2026-01-08T12:25:00-03:00,Rendimiento,3127.0
2026-01-08T14:34:21-03:00,Rendimiento,5308.3
2026-01-09T12:27:32-03:00,Agenda,54450.2
2026-01-09T12:27:32-03:00,Home,31539.6
2026-01-09T12:27:32-03:00,Mi dinero,92384.5
2026-01-09T12:27:32-03:00,Mis operaciones,84783.7
2026-01-09T12:27:32-03:00,Mis portfolios,7276.5
2026-01-09T12:27:32-03:00,Rendimiento,3068.75
2026-01-13T12:22:55-03:00,Agenda,21571.65
2026-01-13T12:22:55-03:00,Home,10420.4
2026-01-13T12:22:55-03:00,Mi dinero,62275.3
2026-01-13T12:22:55-03:00,Mis operaciones,41564.7
2026-01-13T12:22:55-03:00,Mis portfolios,7892.0
2026-01-13T12:22:55-03:00,Rendimiento,2898.15
2026-01-14T12:24:37-03:00,Agenda,20545.05
2026-01-14T12:24:37-03:00,Home,29875.6
2026-01-14T12:24:37-03:00,Mi dinero,74569.3
2026-01-14T12:24:37-03:00,Mis operaciones,45309.4
2026-01-14T12:24:37-03:00,Mis portfolios,8859.4
2026-01-14T12:24:37-03:00,Rendimiento,2935.35
2026-01-15T12:16:36-03:00,Agenda,7127.35
2026-01-15T12:16:36-03:00,Home,12158.0
2026-01-15T12:16:36-03:00,Mi dinero,76497.05
2026-01-15T12:16:36-03:00,Mis operaciones,47329.1
2026-01-15T12:16:36-03:00,Mis portfolios,11407.1
2026-01-15T12:16:36-03:00,Rendimiento,3007.25
2026-01-16T12:17:04-03:00,Agenda,13792.85
2026-01-16T12:17:04-03:00,Home,65304.6
2026-01-16T12:17:04-03:00,Mi dinero,67938.35
2026-01-16T12:17:04-03:00,Mis operaciones,41612.3
2026-01-16T12:17:04-03:00,Mis portfolios,9100.45
2026-01-16T12:17:04-03:00,Rendimiento,2812.65
2026-01-19T12:16:36-03:00,Agenda,7139.3
2026-01-19T12:16:36-03:00,Home,13000.6
2026-01-19T12:16:36-03:00,Mi dinero,63924.95
2026-01-19T12:16:36-03:00,Mis operaciones,42967.1
2026-01-19T12:16:36-03:00,Mis portfolios,12032.25
2026-01-19T12:16:36-03:00,Rendimiento,3127.5
2026-01-20T12:20:30-03:00,Agenda,31684.05
2026-01-20T12:20:30-03:00,Home,15118.2
2026-01-20T12:20:30-03:00,Mi dinero,88864.85
2026-01-20T12:20:30-03:00,Mis operaciones,48902.25
2026-01-20T12:20:30-03:00,Mis portfolios,11498.65
